-71.152801788,23.2656302619,-21.4156072387,73.0028248113
-74.1069079505,34.2277266023,-57.516132789,50.8185017637
-74.0175209504,16.4199251866,-35.1998015735,55.2376445635
-116.102181025,31.3050310239,-97.4782448417,49.9289672071
-69.3371709218,23.2532856814,-66.7541772491,25.8362793541
-80.6843248092,16.1971906247,-49.0302058348,47.8513095992
-80.7928142876,57.7232135233,-67.3871719753,71.1288558356
-65.4810695159,36.202031713,-17.4672506118,84.2158506171
-114.019306718,21.9184708291,-113.567168516,22.3706090305
-81.9211358072,31.7648289119,-52.8198048531,60.8661598661
-90.940551164,53.9904729311,-82.128680541,62.802343554
-81.373870035,46.5508217884,-47.2031454067,80.7215464166
-68.197650813,23.5635114697,-27.4259300223,64.3352322604
-110.427521668,55.023682094,-75.9776148387,89.4735889228
-71.0608966911,21.3704230951,-61.1596764586,31.2716433276
-92.2101136432,19.4741306532,-35.5745792237,76.1096650728
-76.161293162,35.4468642031,-49.2389899577,62.3691674075
-107.834732947,51.1766206119,-74.2671294296,84.7442241289
-110.461974823,52.7419066315,-99.9942159904,63.2096654643
-84.3777695157,28.6888050575,-71.9108627073,41.1557118659
-79.6100458759,36.0988190663,-62.2175683538,53.4912965884
-88.1631578266,42.2257225576,-44.3336517753,86.0552286089
-71.6284925431,28.202957339,-21.0417660446,78.7896838375
-60.806580909,36.007612861,-44.3668291719,52.4473645981
-73.6242567496,34.7234384488,-49.175463333,59.1722318654
-72.2851814041,37.6709194371,-30.4168391313,79.5392617099
-64.7145042067,57.7035316091,-45.0307707452,77.3872650707
-94.6674093544,31.9365360393,-76.7493894959,49.8545558978
-114.908582767,56.5177513391,-82.6685825521,88.7577515536
-112.30982599,30.2809524053,-104.919046974,37.6717314214
-110.321747768,30.0657361718,-87.8535984012,52.533885539
-119.622893847,31.7588096822,-71.1163969065,80.2653066224
-86.9520303242,33.3633165506,-76.6405992733,43.6747476016
-62.4740572681,18.9878027279,-52.2220354123,29.2398245837
-94.5936142074,34.6668114636,-84.4344081732,44.8260174978
-87.0886591701,15.0563939458,-46.4223701395,55.7226829764
-111.902370392,23.0759617714,-78.3396668625,56.6386653013
-119.092724118,41.9844825444,-85.8469690205,75.2302376418
-69.8217851977,44.1416867176,-26.1575724922,87.8058994232
-87.4860008307,46.2777082388,-85.4905630258,48.2731460437
-106.497457443,20.4447225007,-91.9751805209,34.9669994231
-75.7638085097,54.708120716,-41.7483655636,88.7235636621
-95.2297704912,50.6965578003,-75.2185528391,70.7077754524
-79.872652124,49.0213714945,-57.5346757067,71.3593479119
-107.523962552,46.1806925262,-99.5708449174,54.1338101609
-72.2193545525,35.283898779,-37.0120551705,70.491198161
-113.814237379,51.8725222346,-83.0514391294,82.6353204845
-93.4657321369,44.9234374894,-72.2470418904,66.1421277358
-60.7270935725,59.426674491,-43.5767844516,76.5769836119
-104.342737822,33.3496633592,-52.7136098139,84.9787913673
-118.898271837,49.4087907819,-111.835406085,56.4716565338
-64.2584032293,54.0196587111,-45.260462091,73.0175998494
-79.8330601226,23.4705484208,-19.6013302387,83.7022783047
-99.8866515511,42.1890483299,-59.7154333671,82.360266514
-77.9452922284,58.2213213182,-68.9020473961,67.2645661505
-63.0728052853,18.4256956479,-51.0218514114,30.4766495218
-79.6088473278,53.8863870641,-53.8409102527,79.6543241393
-71.6832577753,42.2340446654,-35.3553680122,78.5619344285
-78.7968362118,24.8577560441,-31.4973316238,72.1572606321
-115.78992039,25.8442253897,-63.041128299,78.5930174804
-96.0711900203,21.8875410579,-72.5076224726,45.4511086057
-64.0737705905,40.8940529408,-42.6759068959,62.2919166354
-115.808157959,43.6033739474,-81.6939899891,77.7175419171
-70.5033598267,26.0396356777,-58.9956436358,37.5473518686
-99.5989908909,56.429333628,-95.4924144762,60.5359100427
-72.3125259674,48.2244120634,-54.6405682942,65.8963697366
-93.0588318138,20.5268975539,-41.0545621128,72.5311672549
-84.7590858492,45.1151864999,-45.7059492618,84.1683230874
-90.5132527887,30.182423592,-78.9398285038,41.7558478769
-65.9169718133,53.3567226189,-43.0599393378,76.2137550944
-66.3699144559,20.4920724049,-64.3564671681,22.5055196927
-89.5246830633,22.0419350337,-39.7196600874,71.8469580097
-99.6303887619,46.5817487236,-72.1213353731,74.0908021124
-73.692995734,19.8754153334,-62.6152423724,30.9531686949
-91.9233244453,50.7141827731,-59.9615918207,82.6759153976
-94.9962124247,31.8726018948,-56.1613021614,70.7075121581
-61.4263512909,59.2728560305,-46.9136031225,73.7856041989
-68.0577875882,31.7388017961,-42.9713611808,56.8252282035
-71.5744337089,30.0058780271,-14.1234423729,87.4568693631
-99.4903708339,43.3692436986,-54.8483560755,88.011258457
-86.320161728,44.3929868499,-63.6876630036,67.0254855744
-63.3910440954,31.0422668607,-31.3333706212,63.0999403349
-107.556738541,56.4825803816,-91.1279600057,72.9113589164
-86.9589406848,56.5203580017,-56.4290475791,87.0502511074
-107.538811322,18.8566493725,-67.393482657,59.0019780379
-86.3610825267,45.8683851859,-55.0117662736,77.2177014391
-89.5613773051,40.9302969224,-44.1659128032,86.3257614243
-106.941799068,30.9059331702,-84.9756573307,52.8720749079
-76.5584084241,21.5376172589,-31.3455034401,66.7505222429
-80.6478361393,22.1477266794,-28.2952849198,74.5002778989
-116.056709963,35.8954943364,-92.5090514381,59.4431528612
-91.3493918328,50.0917328025,-86.916582193,54.5245424423
-86.4043885617,16.2632745327,-33.8021984358,68.8654646586
-105.893367051,35.9960267029,-66.7167929055,75.1726008489
-64.3723690312,19.6330784522,-38.3205025517,45.6849449317
-103.847923012,32.5321478507,-71.3400390483,65.0400318146
-81.1259019954,56.2791032865,-70.6229938566,66.7820114253
-68.4652337047,43.2133727576,-28.1505056777,83.5281007846
-108.113107978,51.5252952658,-77.0754765768,82.5629266675
-87.8741830213,45.4098653401,-60.4118614787,72.8721868827
-67.2673311657,33.555448236,-58.3371045931,42.4856748086
-86.4122117073,55.9751777953,-55.1707522252,87.2166372774
-88.3641697653,27.5955362159,-63.5248191414,52.4348868398
-68.6842740587,29.9870599511,-36.8267742071,61.8445598027
-83.8062108822,31.094092552,-68.8427942205,46.0575092137
-117.070354854,35.8811514495,-115.975542162,36.9759641414
-102.217317461,33.8943501197,-81.1754014012,54.9362661791
-84.7213447773,23.8458376141,-68.9620191453,39.605163246
-71.8708927684,29.2820640634,-55.4711571166,45.6817997151
-63.9824078569,39.3146071184,-36.1936163474,67.103398628
-117.479346314,30.8778497883,-81.6542317666,66.7029643352
-84.5795186119,35.3617449771,-79.1533061179,40.787957471
-117.876755738,52.7783798276,-82.8961395967,87.7589959687
-87.3281650884,29.6796324706,-61.614800337,55.392997222
-100.829676266,44.1099635909,-89.0137356208,55.9259042361
-111.752364443,51.0549465289,-92.830589929,69.9767210432
-94.9850514107,22.6124524018,-30.2388037186,87.3587000939
-67.5351963005,37.4180541129,-17.2643692481,87.6888811653
-89.8244174881,22.7383819433,-23.6073726969,88.9554267345
-84.7923295728,15.1071457922,-33.8785817117,66.0208936533
-81.2093707221,24.8260399627,-36.5437181364,69.4916925484
-87.3785145031,23.189443801,-57.5153144894,53.0526438148
-113.05238938,58.0280123373,-108.233363995,62.8470377221
