-81.9688780795,19.1924431723,-31.4919714755,69.6693497763
-71.5827227246,28.8946069834,-50.0030393673,50.4742903407
-115.743386042,47.8370556846,-103.143974914,60.4364668126
-82.174925364,33.8073773513,-54.4808355827,61.5014671326
-86.1215477901,19.6019444292,-69.2599358815,36.4635563378
-102.73108887,58.3517453295,-76.5753739465,84.5074602528
-103.198289751,25.47402074,-51.2971911413,77.3751193498
-113.691411716,29.975167419,-85.6551433173,58.0114358173
-62.8529124028,39.1059243254,-43.7769138031,58.1819229251
-119.783598724,50.5005262514,-114.225978544,56.0581464316
-60.3861730717,52.6269217841,-44.0311100673,68.9819847884
-70.6983886222,52.4790364818,-51.3917918766,71.7856332274
-64.1951192064,44.1742391655,-53.2990771795,55.0702811923
-104.427679635,23.542128879,-74.3839889245,53.5858195898
-113.012398443,15.0903229164,-72.7909123884,55.3118089711
-79.2361491567,28.4811980914,-18.79810194,88.9192453081
-119.164987987,53.3656688629,-88.407069446,84.123587404
-77.1141589471,16.3010720068,-26.3430863198,67.0721446341
-63.8123480343,36.1100261135,-62.1336375654,37.7887365825
-66.9038633535,15.4342691071,5.35799555624,87.6961280168
-69.972910319,28.6882425384,-27.7642325379,70.8969203195
-74.9890068295,39.9328441405,-46.1684126447,68.7534383252
-71.9654763871,41.9379227714,-51.0865005961,62.8168985624
-64.4153983821,20.3760774533,-35.8448998719,48.9465759636
-88.2369184877,29.8340050549,-38.9291628089,79.1417607337
-69.5406185164,34.5387314245,-33.1918481492,70.8875017918
-60.2642814883,27.6284175232,-46.9186434824,40.9740555292
-75.566891141,45.324693193,-44.9343990349,75.9571852991
-109.128083615,20.744543327,-107.72259527,22.1500316725
-76.0672064597,53.3569146324,-64.7749327192,64.6491883729
-116.696941031,54.9399168771,-99.2131249619,72.4237329457
-95.4535928976,59.8449596004,-72.8748112796,82.4237412184
-119.072504697,56.204839571,-97.9918478978,77.2854963702
-84.491982285,56.2917548514,-54.5689568935,86.2147802429
-63.5448354608,56.8567546725,-30.5398924203,89.8616977129
-114.550315906,24.3892175905,-85.2050981216,53.734435375
-99.7032784808,43.549528838,-93.2556929296,49.9971143891
-92.3695053743,25.6671979813,-88.9962748984,29.0404284572
-66.4652660649,29.4968064378,-27.9695193557,67.992553147
-70.277006818,44.8996566173,-36.9090794175,78.2675840178
-77.603698773,45.9972151397,-44.8560702738,78.7448436389
-72.2351753684,42.0171885191,-31.5215610872,82.7308028003
-111.375923631,26.6043581075,-54.2314890432,83.7487926952
-65.2220554428,39.745727276,-47.5994860758,57.368296643
-114.052306997,26.1820648248,-79.746136999,60.4882348227
-76.5701001428,37.0077466478,-24.1323828363,89.4454639542
-62.8610345555,17.6268208404,-23.9149609465,56.5728944493
-76.4037033834,31.8298420723,-19.6859616038,88.5475838518
-114.773234199,28.1413119043,-83.7305149698,59.1840311335
-84.2714050924,59.4428353835,-60.1972845339,83.516955942
-93.8719345218,32.2595664917,-64.2303207316,61.9011802818
-65.8896850737,30.1341873366,-30.2599036121,65.7639687983
-109.145221106,15.8468315245,-53.3707130202,71.62133961
-96.8953450143,27.9578710535,-87.6030774664,37.2501386014
-80.3408111561,48.5130457949,-59.0716449218,69.7822120292
-72.1547974993,15.2328372809,-41.071447872,46.3161869082
-77.7157734839,25.3275419585,-66.1509008133,36.8924146291
-107.014399392,47.4641598504,-86.8668897665,67.6116694758
-63.9077466475,44.5812809373,-61.8711037333,46.6179238515
-83.8434741673,44.4687956831,-82.3922424358,45.9200274146
-89.3251000411,54.6519477188,-72.5530779835,71.4239697764
-116.541503834,28.9196051819,-74.0184995855,71.4426094299
-97.3124879153,45.9052793767,-59.7888492425,83.4289180495
-117.989502017,32.7064240213,-95.9113011576,54.7846248804
-88.5420916199,54.4672117739,-68.3422193292,74.6670840646
-73.4411510342,39.4030492984,-46.3923359849,66.4518643478
-75.3698061224,59.072656474,-45.6881076735,88.7543549229
-92.6438970571,38.8883022373,-69.9577492356,61.5744500588
-79.5341163184,56.8348593427,-57.5095975684,78.8593780926
-87.5966360687,29.1360301545,-45.0500706749,71.6825955483
-110.843682702,48.4228215871,-74.5675168105,84.6989874787
-106.504971104,22.1837531957,-62.2738443562,66.4148799438
-89.8400973375,36.0718665767,-73.1088447625,52.8031191517
-96.1163845024,15.9226830807,-23.7428714879,88.2961960952
-118.191865671,28.1920098458,-116.974356245,29.4095192714
-99.4670824873,31.7810182366,-75.9615595009,55.286541223
-79.2390342677,50.0514061489,-74.0043801283,55.2860602883
-73.4482239099,58.2961618236,-46.4254739321,85.3189118013
-79.7658109207,25.9685008165,-32.0298039655,73.7045077717
-76.5120310544,20.8652143138,-30.3637477694,67.0134975988
-103.444605806,24.1646514056,-99.8361490751,27.7731081368
-78.3342897267,45.6398875293,-69.5738282702,54.4003489858
-82.4700358501,20.9950917827,-56.5165807684,46.9485468643
-103.354060032,56.8159053117,-85.3230179975,74.8469473461
-71.5185158546,31.9473881426,-19.6512690552,83.814634942
-111.332494439,53.5796549851,-101.675400371,63.2367490531
-64.4190961415,40.7542368284,-25.376693982,79.7966389879
-69.3905610202,48.2091272551,-56.4711416496,61.1285466258
-105.778741367,16.1372776373,-41.4648846661,80.4511343384
-76.0098289936,42.2275626502,-58.219780146,60.0176114978
-85.5272096466,59.0371069656,-80.4748651687,64.0894514435
-62.7488155289,51.3689615075,-24.7313174614,89.3864595749
-82.7685971507,44.4800854204,-61.287454303,65.9612282681
-113.862111476,47.4396215285,-98.5051839471,62.7965490575
-82.4600136478,27.6835278909,-21.1960261376,88.9475154012
-65.814964218,48.4693194136,-51.1853801827,63.0989034489
-90.3437299276,51.7798577649,-77.55211022,64.5714774726
-90.4796020852,47.5881944888,-50.8063024555,87.2614941185
-95.0755373057,59.3753572247,-78.7881620704,75.66273246
-117.481864619,21.7811998239,-92.0975962365,47.1654682068
-68.8360851959,32.2695575184,-44.3286043577,56.7770383566
-109.0841726,25.9904126002,-65.0717637344,70.0028214655
-106.436601524,43.9809937934,-61.27278592,89.1448093977
-99.0957188082,48.5688585179,-92.6195953317,55.0449819945
-64.6867112427,24.623642368,-42.359565047,46.9507885638
-106.370087497,42.9660758305,-91.6163994406,57.7197638869
-104.862031601,55.0860834881,-71.2505029776,88.6976121119
-108.421384315,58.6647540736,-85.1260931591,81.9600452292
-117.015798724,44.810385694,-72.4078349034,89.4183495148
-100.002009197,33.8841718301,-49.3356152097,84.5505658177
-92.7198078572,16.0393716969,-28.0651985682,80.6939809859
-80.7023325188,20.302529505,-31.2758362499,69.7290257738
-74.6072862236,28.5068886447,-54.4095038413,48.7046710269
-85.6709413122,44.4588904582,-80.762658335,49.3671734354
-99.7787705863,57.7330191522,-94.459175721,63.0526140175
-65.0590261309,17.3650673587,-22.5659056301,59.8581878595
-101.120912792,48.8342539531,-72.7816713828,77.1734953618
-114.866577306,46.2469545053,-93.4753341317,67.63819768
-108.933694134,38.0326518446,-90.6114610775,56.3548849009
-104.716560057,34.2839910401,-96.3134116823,42.6871394151
-64.2008243583,52.8178127425,-45.9030218273,71.1156152735
-70.3812078163,33.0357968916,-25.463268926,77.9537357818
-75.1184571098,44.7239983389,-50.5614064048,69.2810490439
-112.065656179,38.9271776198,-94.1078234362,56.8850103623
-110.392697121,24.5249979136,-57.7539063809,77.1637886541
-110.540575709,16.7345161123,-108.850434384,18.4246574374
-71.824157599,28.9919317862,-68.3239168995,32.4921724857
-71.5299277927,34.0679173374,-33.2395701776,72.3582749525
-77.7428046417,29.2083876631,-56.2262209876,50.7249713172
-114.678983442,36.477520913,-112.223639199,38.9328651564
-111.792598039,35.434822807,-97.3857305467,49.8416902995
-101.971866762,40.5598670843,-84.3057023707,58.2260314755
-113.350978184,47.8696068578,-88.2917601782,72.9288248632
-85.6066057018,47.6535799017,-75.7387396994,57.5214459041
-97.1723053864,25.2645325918,-53.9182939876,68.5185439906
-114.817740803,48.5195860447,-94.9343302286,68.4029966191
-104.479874339,19.030765304,-84.4203177706,39.0903218729
-62.8527352586,46.288480881,-40.1167582058,69.0244579338
-111.667494899,58.0339951613,-101.678518386,68.0229716738
-63.4488417335,23.6737556713,-33.069935594,54.0526618109
-75.1914575621,18.8718573113,-63.6489084396,30.4144064337
-77.8328907182,57.9089563028,-63.5917716964,72.1500753245
-112.62738974,51.6429745748,-104.932100073,59.3382642419
-113.74702755,46.4087036624,-72.1667735461,87.9889576659
-109.327175652,23.5717823347,-51.9132589577,80.9856990286
-71.5203840922,18.5755170836,-24.6795774876,65.4163236881
-97.6106244372,40.6516579431,-93.477985818,44.7842965623
-109.304751527,59.0999837432,-83.7945472573,84.6101880127
-63.2076671045,36.3229735426,-47.6923911878,51.8382494593
-75.7117733869,47.2331074378,-57.4008980194,65.5439828053
-78.9148344022,58.6907005972,-51.0829632623,86.5225717371
-107.935709503,52.0409369296,-89.9455936059,70.0310528267
-104.946915157,23.9998097568,-99.2752711219,29.6714537916
-93.038599625,47.1722314223,-64.0901325011,76.1206985463
-118.588472964,20.805393389,-83.1503025538,56.2435637991
-91.8076719778,30.464800272,-34.3751780565,87.8972941933
-64.7198358928,25.834118341,-53.3562530966,37.1977011371
-65.4778128177,23.2011856313,-54.2433706661,34.4356277829
-119.114912178,15.5054682809,-61.2062942672,73.414086192
-94.46084306,33.5678393779,-59.9037008408,68.1249815972
-78.2467903781,48.5888378311,-46.7246642063,80.1109640028
-87.1300683322,56.1887228938,-55.937422313,87.3813689129
-90.441802424,55.017497468,-77.7604572736,67.6988426184
-119.787424091,16.1120900612,-104.483730976,31.4157831758
-88.4502743424,16.9219188494,-82.9778034911,22.3943897007
-68.7671243941,51.5565520586,-54.0852236861,66.2384527666
-108.699908544,43.3462733896,-97.2045508228,54.8416311105
-68.3755995625,41.6674598923,-27.6395384153,82.4035210394
-109.303220684,26.8022838358,-89.0942166607,47.011287859
-98.6435034188,44.3619328623,-65.891580045,77.1138562361
-78.604606981,16.4603229321,-22.7259515476,72.3389783655
-75.1772496952,20.5099666484,-21.0769915078,74.6102248358
-96.1991637766,17.2057534118,-69.402642129,44.0022750594
-104.500050091,38.7705821759,-92.5324146244,50.7382176421
-88.4661608224,28.9997371247,-53.2809453983,64.1849525488
-117.094083417,31.2456423928,-113.819130798,34.5205950115
-115.366302547,46.45498845,-113.173904363,48.6473866338
-109.669534634,29.5765435911,-53.0140352166,86.2320430084
-65.1647778874,32.2026777814,-37.6325471382,59.7349085307
-91.1623747897,24.7416288835,-68.3127586181,47.5912450551
-80.7141642684,43.0434094955,-77.3564259225,46.4011478414
-82.7434537281,24.163953005,-40.5928370375,66.3145696957
-76.8404274993,32.2165250264,-44.0526909011,65.0042616246
-74.2042549633,31.6765341357,-63.8822921039,41.9984969952
-112.054169707,37.5798011836,-108.858223325,40.7757475661
-85.4710070346,49.0338540405,-68.964259604,65.540601471
-109.357164441,29.9129733432,-84.8692186929,54.4009190916
-85.4896759081,50.6422578059,-70.87088046,65.261053254
-96.6759119761,25.0753625852,-60.1895905773,61.561683984
-103.207005617,18.1191074216,-82.9314176828,38.3946953555
-78.3835094946,25.7363881412,-38.9791091084,65.1407885274
-98.0545983385,49.1057486672,-87.2005186516,59.9598283542
-93.9564283213,15.8089297053,-22.8168709973,86.9484870294
-98.3768879057,54.7859161109,-79.1556784931,74.0071255235
